Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,SunriseHour,SunriseMin,SunsetHour,SunsetMin
2017,10,3,13,701,CLR,10.0,False,3.0,5,54,17,35
2017,10,3,14,701,CLR,10.0,False,3.0,5,54,17,35
2017,10,3,15,701,CLR,10.0,140,3.0,5,54,17,35
2017,10,3,16,701,CLR,10.0,False,6.0,5,54,17,35
2017,10,3,17,701,CLR,10.0,False,5.0,5,54,17,35
2017,10,3,18,701,CLR,10.0,False,3.0,5,54,17,35
2017,10,3,19,698,CLR,10.0,180,5.0,5,55,17,33
2017,10,3,20,698,CLR,10.0,False,3.0,5,55,17,33
2017,10,3,21,698,CLR,10.0,False,5.0,5,55,17,33
2017,10,3,22,698,CLR,10.0,0,0.0,5,55,17,33
2017,10,3,23,698,CLR,10.0,False,5.0,5,55,17,33
2017,10,4,0,698,CLR,10.0,False,3.0,5,55,17,33
2017,10,4,1,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,2,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,3,698,CLR,10.0,270,6.0,5,55,17,33
2017,10,4,4,698,CLR,10.0,0,0.0,5,55,17,33
2017,10,4,5,698,CLR,10.0,0,0.0,5,55,17,33
2017,10,4,6,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,7,698,CLR,10.0,270,7.0,5,55,17,33
2017,10,4,8,698,CLR,10.0,270,10.0,5,55,17,33
2017,10,4,9,698,CLR,10.0,0,0.0,5,55,17,33
2017,10,4,10,698,CLR,10.0,False,8.0,5,55,17,33
2017,10,4,11,698,CLR,10.0,False,5.0,5,55,17,33
2017,10,4,12,698,CLR,10.0,190,6.0,5,55,17,33
2017,10,4,13,698,CLR,10.0,False,3.0,5,55,17,33
2017,10,4,14,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,15,698,CLR,10.0,False,5.0,5,55,17,33
2017,10,4,16,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,17,698,CLR,10.0,False,NaN,5,55,17,33
2017,10,4,18,698,CLR,10.0,False,6.0,5,55,17,33
2017,10,4,19,696,CLR,10.0,False,NaN,5,56,17,32
2017,10,4,20,696,CLR,10.0,False,NaN,5,56,17,32
2017,10,4,21,696,CLR,10.0,250,7.0,5,56,17,32
2017,10,4,22,696,CLR,10.0,250,9.0,5,56,17,32
2017,10,4,23,696,FEW,10.0,False,7.0,5,56,17,32
2017,10,5,0,696,FEW,10.0,False,7.0,5,56,17,32
2017,10,5,1,696,OVC,10.0,False,7.0,5,56,17,32
2017,10,5,2,696,OVC,10.0,False,7.0,5,56,17,32
2017,10,5,3,696,FEW,10.0,260,6.0,5,56,17,32
2017,10,5,4,696,BKN,10.0,False,6.0,5,56,17,32
2017,10,5,5,696,OVC,10.0,False,5.0,5,56,17,32
2017,10,5,6,696,OVC,10.0,False,3.0,5,56,17,32
2017,10,5,7,696,CLR,9.0,False,3.0,5,56,17,32
2017,10,5,8,696,CLR,9.0,False,6.0,5,56,17,32
2017,10,5,9,696,CLR,10.0,False,5.0,5,56,17,32
2017,10,5,10,696,CLR,10.0,False,6.0,5,56,17,32
2017,10,5,11,696,FEW,10.0,False,6.0,5,56,17,32
2017,10,5,12,696,FEW,9.0,False,7.0,5,56,17,32
2017,10,5,13,696,CLR,10.0,False,3.0,5,56,17,32
2017,10,5,14,696,CLR,10.0,False,5.0,5,56,17,32
2017,10,5,15,696,OVC,10.0,False,NaN,5,56,17,32
2017,10,5,16,696,BKN,10.0,False,3.0,5,56,17,32
2017,10,5,17,696,FEW,10.0,False,5.0,5,56,17,32
2017,10,5,18,696,OVC,10.0,False,6.0,5,56,17,32
2017,10,5,19,693,CLR,10.0,False,8.0,5,57,17,30
2017,10,5,20,693,FEW,10.0,False,3.0,5,57,17,30
2017,10,5,21,693,BKN,9.0,False,5.0,5,57,17,30
2017,10,5,22,693,FEW,10.0,False,NaN,5,57,17,30
2017,10,5,23,693,BKN,10.0,0,0.0,5,57,17,30
2017,10,6,0,693,FEW,10.0,False,3.0,5,57,17,30
2017,10,6,1,693,CLR,9.0,0,0.0,5,57,17,30
2017,10,6,2,693,FEW,9.0,280,3.0,5,57,17,30
2017,10,6,3,693,FEW,9.0,270,3.0,5,57,17,30
2017,10,6,4,693,FEW,10.0,0,0.0,5,57,17,30
2017,10,6,5,693,FEW,10.0,False,3.0,5,57,17,30
2017,10,6,6,693,FEW,10.0,0,0.0,5,57,17,30
2017,10,6,7,693,CLR,9.0,260,3.0,5,57,17,30
2017,10,6,8,693,CLR,10.0,False,5.0,5,57,17,30
2017,10,6,9,693,CLR,10.0,False,3.0,5,57,17,30
2017,10,6,10,693,CLR,10.0,260,5.0,5,57,17,30
2017,10,6,11,693,CLR,10.0,False,NaN,5,57,17,30
2017,10,6,12,693,FEW,10.0,False,6.0,5,57,17,30
2017,10,6,13,693,SCT,10.0,False,NaN,5,57,17,30
2017,10,6,14,693,CLR,10.0,False,NaN,5,57,17,30
2017,10,6,15,693,CLR,10.0,270,6.0,5,57,17,30
2017,10,6,16,693,CLR,10.0,170,3.0,5,57,17,30
2017,10,6,17,693,CLR,10.0,False,NaN,5,57,17,30
2017,10,6,18,693,CLR,9.0,0,0.0,5,57,17,30
2017,10,6,19,690,CLR,9.0,0,0.0,5,58,17,28
2017,10,6,20,690,CLR,9.0,50,3.0,5,58,17,28
2017,10,6,21,690,CLR,9.0,0,0.0,5,58,17,28
2017,10,6,22,690,CLR,9.0,0,0.0,5,58,17,28
2017,10,6,23,690,CLR,10.0,0,0.0,5,58,17,28
2017,10,7,0,690,CLR,9.0,0,0.0,5,58,17,28
2017,10,7,1,690,CLR,8.0,70,3.0,5,58,17,28
2017,10,7,2,690,BKN,6.0,130,5.0,5,58,17,28
2017,10,7,3,690,CLR,8.0,60,3.0,5,58,17,28
2017,10,7,4,690,SCT,7.0,70,5.0,5,58,17,28
2017,10,7,5,690,FEW,4.0,0,0.0,5,58,17,28
2017,10,7,6,690,BKN,2.5,130,3.0,5,58,17,28
2017,10,7,7,690,BKN,3.0,80,3.0,5,58,17,28
2017,10,7,8,690,SCT,4.0,80,5.0,5,58,17,28
2017,10,7,9,690,CLR,10.0,180,5.0,5,58,17,28
2017,10,7,10,690,CLR,10.0,160,6.0,5,58,17,28
2017,10,7,11,690,CLR,10.0,False,NaN,5,58,17,28
2017,10,7,12,690,CLR,10.0,False,3.0,5,58,17,28
2017,10,7,13,690,CLR,10.0,False,8.0,5,58,17,28
2017,10,7,14,690,CLR,10.0,False,5.0,5,58,17,28
2017,10,7,15,690,CLR,10.0,False,3.0,5,58,17,28
2017,10,7,16,690,CLR,9.0,False,5.0,5,58,17,28
2017,10,7,17,690,CLR,10.0,False,6.0,5,58,17,28
2017,10,7,18,690,CLR,10.0,False,7.0,5,58,17,28
2017,10,7,19,688,CLR,10.0,False,NaN,5,59,17,27
2017,10,7,20,688,SCT,10.0,False,5.0,5,59,17,27
2017,10,7,21,688,BKN,10.0,False,3.0,5,59,17,27
2017,10,7,22,688,SCT,10.0,False,6.0,5,59,17,27
2017,10,7,23,688,SCT,10.0,False,5.0,5,59,17,27
2017,10,8,0,688,BKN,10.0,False,5.0,5,59,17,27
2017,10,8,1,688,OVC,10.0,False,6.0,5,59,17,27
2017,10,8,2,688,OVC,10.0,False,NaN,5,59,17,27
2017,10,8,3,688,OVC,10.0,0,0.0,5,59,17,27
2017,10,8,4,688,OVC,10.0,False,8.0,5,59,17,27
2017,10,8,5,688,OVC,10.0,False,NaN,5,59,17,27
2017,10,8,6,688,OVC,10.0,False,NaN,5,59,17,27
2017,10,8,7,688,OVC,1.75,False,5.0,5,59,17,27
2017,10,8,8,688,OVC,1.25,False,5.0,5,59,17,27
2017,10,8,9,688,OVC,4.0,False,7.0,5,59,17,27
2017,10,8,10,688,BKN,7.0,False,6.0,5,59,17,27
2017,10,8,11,688,SCT,6.0,False,6.0,5,59,17,27
2017,10,8,12,688,BKN,7.0,240,5.0,5,59,17,27
2017,10,8,13,688,FEW,9.0,False,NaN,5,59,17,27
2017,10,8,14,688,FEW,9.0,False,NaN,5,59,17,27
2017,10,8,15,688,CLR,10.0,False,NaN,5,59,17,27
2017,10,8,16,688,FEW,10.0,240,8.0,5,59,17,27
2017,10,8,17,688,CLR,10.0,False,3.0,5,59,17,27
2017,10,8,18,688,CLR,10.0,False,5.0,5,59,17,27
2017,10,8,19,685,CLR,10.0,False,5.0,6,0,17,25
2017,10,8,20,685,CLR,10.0,0,0.0,6,0,17,25
2017,10,8,21,685,CLR,10.0,False,3.0,6,0,17,25
2017,10,8,22,685,CLR,10.0,False,6.0,6,0,17,25
2017,10,8,23,685,BKN,10.0,False,3.0,6,0,17,25
2017,10,9,0,685,FEW,10.0,False,3.0,6,0,17,25
2017,10,9,1,685,CLR,9.0,0,0.0,6,0,17,25
2017,10,9,2,685,OVC,8.0,False,3.0,6,0,17,25
2017,10,9,3,685,SCT,4.0,0,0.0,6,0,17,25
2017,10,9,4,685,BKN,2.5,False,3.0,6,0,17,25
2017,10,9,5,685,FEW,6.0,False,5.0,6,0,17,25
2017,10,9,6,685,FEW,7.0,False,NaN,6,0,17,25
2017,10,9,7,685,BKN,7.0,False,3.0,6,0,17,25
2017,10,9,8,685,OVC,5.0,False,3.0,6,0,17,25
2017,10,9,9,685,OVC,5.0,False,8.0,6,0,17,25
2017,10,9,10,685,OVC,4.0,False,NaN,6,0,17,25
2017,10,9,11,685,OVC,2.5,False,3.0,6,0,17,25
2017,10,9,12,685,OVC,1.5,False,6.0,6,0,17,25
2017,10,9,13,685,OVC,4.0,False,7.0,6,0,17,25
2017,10,9,14,685,OVC,2.5,False,NaN,6,0,17,25
2017,10,9,15,685,OVC,1.5,False,5.0,6,0,17,25
2017,10,9,16,685,BKN,5.0,False,8.0,6,0,17,25
2017,10,9,17,685,BKN,2.0,False,7.0,6,0,17,25
2017,10,9,18,685,FEW,7.0,False,6.0,6,0,17,25
2017,10,9,19,683,BKN,8.0,False,5.0,6,1,17,24
2017,10,9,20,683,BKN,9.0,False,NaN,6,1,17,24
2017,10,9,21,683,SCT,8.0,260,7.0,6,1,17,24
2017,10,9,22,683,FEW,9.0,False,NaN,6,1,17,24
2017,10,9,23,683,FEW,10.0,False,9.0,6,1,17,24
2017,10,10,0,683,SCT,10.0,False,7.0,6,1,17,24
2017,10,10,1,683,CLR,10.0,False,NaN,6,1,17,24
2017,10,10,2,683,CLR,10.0,False,3.0,6,1,17,24
2017,10,10,3,683,CLR,10.0,300,6.0,6,1,17,24
2017,10,10,4,683,CLR,10.0,0,0.0,6,1,17,24
2017,10,10,5,683,CLR,10.0,False,3.0,6,1,17,24
2017,10,10,6,683,CLR,10.0,0,0.0,6,1,17,24
2017,10,10,7,683,CLR,10.0,False,3.0,6,1,17,24
2017,10,10,8,683,CLR,10.0,False,3.0,6,1,17,24
2017,10,10,9,683,CLR,10.0,0,0.0,6,1,17,24
2017,10,10,10,683,CLR,10.0,False,5.0,6,1,17,24
2017,10,10,11,683,CLR,10.0,False,9.0,6,1,17,24
2017,10,10,12,683,CLR,10.0,340,6.0,6,1,17,24
2017,10,10,13,683,CLR,10.0,False,NaN,6,1,17,24
2017,10,10,14,683,CLR,10.0,0,0.0,6,1,17,24
2017,10,10,15,683,CLR,10.0,False,6.0,6,1,17,24
2017,10,10,16,683,NaN,10.0,0,0.0,6,1,17,24
2017,10,10,17,683,CLR,10.0,0,0.0,6,1,17,24
2017,10,10,18,683,CLR,10.0,300,3.0,6,1,17,24
2017,10,10,19,679,CLR,10.0,0,0.0,6,3,17,22
2017,10,10,20,679,CLR,10.0,290,3.0,6,3,17,22
2017,10,10,21,679,CLR,10.0,0,0.0,6,3,17,22
2017,10,10,22,679,CLR,10.0,20,3.0,6,3,17,22
2017,10,10,23,679,CLR,10.0,40,5.0,6,3,17,22
2017,10,11,0,679,CLR,10.0,0,0.0,6,3,17,22
2017,10,11,1,679,CLR,10.0,40,3.0,6,3,17,22
2017,10,11,2,679,CLR,10.0,0,0.0,6,3,17,22
2017,10,11,3,679,CLR,10.0,False,3.0,6,3,17,22
2017,10,11,4,679,CLR,10.0,50,5.0,6,3,17,22
2017,10,11,5,679,CLR,10.0,80,6.0,6,3,17,22
2017,10,11,6,679,CLR,10.0,70,8.0,6,3,17,22
2017,10,11,7,679,CLR,10.0,False,7.0,6,3,17,22
2017,10,11,8,679,CLR,10.0,70,7.0,6,3,17,22
2017,10,11,9,679,CLR,10.0,60,8.0,6,3,17,22
2017,10,11,10,679,CLR,10.0,False,7.0,6,3,17,22
2017,10,11,11,679,CLR,10.0,False,7.0,6,3,17,22
2017,10,11,12,679,CLR,10.0,False,7.0,6,3,17,22
2017,10,11,13,679,CLR,10.0,False,7.0,6,3,17,22
2017,10,11,14,679,FEW,10.0,60,8.0,6,3,17,22
2017,10,11,15,679,FEW,10.0,False,6.0,6,3,17,22
2017,10,11,16,679,SCT,9.0,110,6.0,6,3,17,22
2017,10,11,17,679,FEW,6.0,140,5.0,6,3,17,22
2017,10,11,18,679,OVC,9.0,False,5.0,6,3,17,22
2017,10,11,19,677,OVC,10.0,False,5.0,6,4,17,21
2017,10,11,20,677,BKN,10.0,70,10.0,6,4,17,21
2017,10,11,21,677,FEW,10.0,70,11.0,6,4,17,21
2017,10,11,22,677,SCT,10.0,50,6.0,6,4,17,21
2017,10,11,23,677,BKN,6.0,False,9.0,6,4,17,21
2017,10,12,0,677,SCT,10.0,False,8.0,6,4,17,21
2017,10,12,1,677,OVC,10.0,False,5.0,6,4,17,21
2017,10,12,2,677,BKN,10.0,False,5.0,6,4,17,21
2017,10,12,3,677,BKN,10.0,70,7.0,6,4,17,21
2017,10,12,4,677,BKN,8.0,90,10.0,6,4,17,21
2017,10,12,5,677,BKN,9.0,False,13.0,6,4,17,21
2017,10,12,6,677,OVC,10.0,False,9.0,6,4,17,21
2017,10,12,7,677,SCT,10.0,False,5.0,6,4,17,21
2017,10,12,8,677,SCT,10.0,False,7.0,6,4,17,21
2017,10,12,9,677,BKN,10.0,70,15.0,6,4,17,21
2017,10,12,10,677,SCT,10.0,False,8.0,6,4,17,21
2017,10,12,11,677,BKN,10.0,70,14.0,6,4,17,21
2017,10,12,12,677,BKN,10.0,False,7.0,6,4,17,21
2017,10,12,13,677,SCT,10.0,70,15.0,6,4,17,21
2017,10,12,14,677,FEW,10.0,False,NaN,6,4,17,21
2017,10,12,15,677,CLR,10.0,70,10.0,6,4,17,21
2017,10,12,16,677,CLR,10.0,False,5.0,6,4,17,21
2017,10,12,17,677,CLR,10.0,False,7.0,6,4,17,21
2017,10,12,18,677,CLR,10.0,False,5.0,6,4,17,21
2017,10,12,19,674,SCT,10.0,130,7.0,6,5,17,19
2017,10,12,20,674,CLR,10.0,False,NaN,6,5,17,19
2017,10,12,21,674,CLR,10.0,False,8.0,6,5,17,19
2017,10,12,22,674,SCT,10.0,False,7.0,6,5,17,19
2017,10,12,23,674,CLR,10.0,False,6.0,6,5,17,19
2017,10,13,0,674,CLR,10.0,70,9.0,6,5,17,19
2017,10,13,1,674,SCT,10.0,False,7.0,6,5,17,19
2017,10,13,2,674,FEW,10.0,False,NaN,6,5,17,19
2017,10,13,3,674,FEW,10.0,False,6.0,6,5,17,19
2017,10,13,4,674,BKN,10.0,60,9.0,6,5,17,19
2017,10,13,5,674,OVC,10.0,False,8.0,6,5,17,19
2017,10,13,6,674,SCT,10.0,60,6.0,6,5,17,19
2017,10,13,7,674,OVC,10.0,False,6.0,6,5,17,19
2017,10,13,8,674,SCT,10.0,False,6.0,6,5,17,19
2017,10,13,9,674,BKN,10.0,False,6.0,6,5,17,19
2017,10,13,10,674,BKN,10.0,70,8.0,6,5,17,19
2017,10,13,11,674,FEW,10.0,60,9.0,6,5,17,19
2017,10,13,12,674,BKN,10.0,False,6.0,6,5,17,19
2017,10,13,13,674,SCT,10.0,70,8.0,6,5,17,19
2017,10,13,14,674,BKN,10.0,60,7.0,6,5,17,19
2017,10,13,15,674,BKN,10.0,80,6.0,6,5,17,19
2017,10,13,16,674,BKN,10.0,80,6.0,6,5,17,19
2017,10,13,17,674,BKN,10.0,False,5.0,6,5,17,19
2017,10,13,18,674,OVC,10.0,False,3.0,6,5,17,19
2017,10,13,19,671,BKN,10.0,False,3.0,6,6,17,17
2017,10,13,20,671,SCT,10.0,130,5.0,6,6,17,17
2017,10,13,21,671,FEW,10.0,False,5.0,6,6,17,17
2017,10,13,22,671,BKN,10.0,60,6.0,6,6,17,17
2017,10,13,23,671,FEW,6.0,60,6.0,6,6,17,17
2017,10,14,0,671,BKN,9.0,60,5.0,6,6,17,17
2017,10,14,1,671,OVC,3.0,70,5.0,6,6,17,17
2017,10,14,2,671,OVC,4.0,False,5.0,6,6,17,17
2017,10,14,3,671,BKN,3.0,0,0.0,6,6,17,17
2017,10,14,4,671,OVC,4.0,70,6.0,6,6,17,17
2017,10,14,5,671,OVC,5.0,50,3.0,6,6,17,17
2017,10,14,6,671,OVC,4.0,40,6.0,6,6,17,17
2017,10,14,7,671,OVC,4.0,False,5.0,6,6,17,17
2017,10,14,8,671,OVC,6.0,30,5.0,6,6,17,17
2017,10,14,9,671,OVC,8.0,False,5.0,6,6,17,17
2017,10,14,10,671,OVC,9.0,70,3.0,6,6,17,17
2017,10,14,11,671,OVC,10.0,30,3.0,6,6,17,17
2017,10,14,12,671,OVC,10.0,70,5.0,6,6,17,17
2017,10,14,13,671,OVC,10.0,0,0.0,6,6,17,17
2017,10,14,14,671,OVC,10.0,0,0.0,6,6,17,17
2017,10,14,15,671,OVC,10.0,0,0.0,6,6,17,17
2017,10,14,16,671,SCT,10.0,280,3.0,6,6,17,17
2017,10,14,17,671,BKN,10.0,280,3.0,6,6,17,17
2017,10,14,18,671,OVC,10.0,310,5.0,6,6,17,17
2017,10,14,19,669,OVC,10.0,0,0.0,6,7,17,16
2017,10,14,20,669,BKN,10.0,0,0.0,6,7,17,16
2017,10,14,21,669,BKN,10.0,0,0.0,6,7,17,16
2017,10,14,22,669,FEW,10.0,0,0.0,6,7,17,16
2017,10,14,23,669,OVC,10.0,0,0.0,6,7,17,16
2017,10,15,0,669,OVC,10.0,0,0.0,6,7,17,16
2017,10,15,1,669,BKN,10.0,250,6.0,6,7,17,16
2017,10,15,2,669,SCT,10.0,False,3.0,6,7,17,16
2017,10,15,3,669,OVC,10.0,250,6.0,6,7,17,16
2017,10,15,4,669,OVC,4.0,False,6.0,6,7,17,16
2017,10,15,5,669,OVC,6.0,0,0.0,6,7,17,16
2017,10,15,6,669,OVC,8.0,False,3.0,6,7,17,16
2017,10,15,7,669,OVC,3.0,0,0.0,6,7,17,16
2017,10,15,8,669,BKN,10.0,False,5.0,6,7,17,16
2017,10,15,9,669,OVC,10.0,0,0.0,6,7,17,16
2017,10,15,10,669,BKN,10.0,False,8.0,6,7,17,16
2017,10,15,11,669,SCT,10.0,False,9.0,6,7,17,16
2017,10,15,12,669,OVC,10.0,False,NaN,6,7,17,16
2017,10,15,13,669,OVC,10.0,False,7.0,6,7,17,16
2017,10,15,14,669,OVC,10.0,False,7.0,6,7,17,16
2017,10,15,15,669,OVC,9.0,0,0.0,6,7,17,16
2017,10,15,16,669,OVC,9.0,260,11.0,6,7,17,16
2017,10,15,17,669,OVC,10.0,False,7.0,6,7,17,16
2017,10,15,18,669,OVC,10.0,False,3.0,6,7,17,16
2017,10,15,19,666,OVC,9.0,False,6.0,6,8,17,14
2017,10,15,20,666,OVC,9.0,False,NaN,6,8,17,14
2017,10,15,21,666,OVC,9.0,False,3.0,6,8,17,14
2017,10,15,22,666,BKN,8.0,False,5.0,6,8,17,14
2017,10,15,23,666,OVC,8.0,False,5.0,6,8,17,14
2017,10,16,0,666,SCT,7.0,False,3.0,6,8,17,14
2017,10,16,1,666,BKN,7.0,290,7.0,6,8,17,14
2017,10,16,2,666,FEW,10.0,False,5.0,6,8,17,14
2017,10,16,3,666,FEW,8.0,0,0.0,6,8,17,14
2017,10,16,4,666,OVC,10.0,False,NaN,6,8,17,14
2017,10,16,5,666,FEW,10.0,False,7.0,6,8,17,14
2017,10,16,6,666,FEW,10.0,False,5.0,6,8,17,14
2017,10,16,7,666,CLR,10.0,False,7.0,6,8,17,14
2017,10,16,8,666,CLR,8.0,False,NaN,6,8,17,14
2017,10,16,9,666,CLR,10.0,False,NaN,6,8,17,14
2017,10,16,10,666,SCT,10.0,300,9.0,6,8,17,14
2017,10,16,11,666,CLR,10.0,False,5.0,6,8,17,14
2017,10,16,12,666,CLR,10.0,False,NaN,6,8,17,14
2017,10,16,13,666,CLR,10.0,False,8.0,6,8,17,14
2017,10,16,14,666,FEW,10.0,300,13.0,6,8,17,14
2017,10,16,15,666,CLR,10.0,False,3.0,6,8,17,14
2017,10,16,16,666,CLR,10.0,False,5.0,6,8,17,14
2017,10,16,17,666,SCT,10.0,310,9.0,6,8,17,14
2017,10,16,18,666,FEW,10.0,False,3.0,6,8,17,14
2017,10,16,19,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,16,20,664,CLR,10.0,False,6.0,6,9,17,13
2017,10,16,21,664,CLR,10.0,340,9.0,6,9,17,13
2017,10,16,22,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,16,23,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,0,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,17,1,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,17,2,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,3,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,17,4,664,CLR,10.0,40,3.0,6,9,17,13
2017,10,17,5,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,6,664,CLR,10.0,0,0.0,6,9,17,13
2017,10,17,7,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,8,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,17,9,664,CLR,10.0,False,6.0,6,9,17,13
2017,10,17,10,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,11,664,CLR,10.0,260,5.0,6,9,17,13
2017,10,17,12,664,CLR,10.0,False,5.0,6,9,17,13
2017,10,17,13,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,14,664,CLR,10.0,270,5.0,6,9,17,13
2017,10,17,15,664,CLR,10.0,0,0.0,6,9,17,13
2017,10,17,16,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,17,664,CLR,10.0,False,6.0,6,9,17,13
2017,10,17,18,664,CLR,10.0,False,3.0,6,9,17,13
2017,10,17,19,661,CLR,10.0,False,3.0,6,10,17,11
2017,10,17,20,661,CLR,10.0,False,NaN,6,10,17,11
2017,10,17,21,661,CLR,10.0,False,6.0,6,10,17,11
2017,10,17,22,661,CLR,10.0,260,3.0,6,10,17,11
2017,10,17,23,661,CLR,10.0,240,8.0,6,10,17,11
2017,10,18,0,661,CLR,10.0,False,NaN,6,10,17,11
2017,10,18,1,661,CLR,10.0,False,6.0,6,10,17,11
2017,10,18,2,661,CLR,10.0,False,NaN,6,10,17,11
2017,10,18,3,661,CLR,10.0,0,0.0,6,10,17,11
2017,10,18,4,661,CLR,10.0,False,5.0,6,10,17,11
2017,10,18,5,661,CLR,10.0,False,5.0,6,10,17,11
2017,10,18,6,661,CLR,10.0,False,3.0,6,10,17,11
2017,10,18,7,661,CLR,10.0,0,0.0,6,10,17,11
2017,10,18,8,661,CLR,5.0,260,3.0,6,10,17,11
2017,10,18,9,661,CLR,7.0,False,5.0,6,10,17,11
2017,10,18,10,661,CLR,10.0,False,5.0,6,10,17,11
2017,10,18,11,661,CLR,10.0,0,0.0,6,10,17,11
2017,10,18,12,661,FEW,4.0,False,5.0,6,10,17,11
2017,10,18,13,661,CLR,10.0,False,3.0,6,10,17,11
2017,10,18,14,661,CLR,10.0,False,3.0,6,10,17,11
2017,10,18,15,661,CLR,10.0,False,5.0,6,10,17,11
2017,10,18,16,661,CLR,10.0,False,NaN,6,10,17,11
2017,10,18,17,661,CLR,10.0,False,3.0,6,10,17,11
2017,10,18,18,661,CLR,10.0,220,3.0,6,10,17,11
2017,10,18,19,659,CLR,10.0,False,3.0,6,11,17,10
2017,10,18,20,659,CLR,10.0,False,NaN,6,11,17,10
2017,10,18,21,659,CLR,10.0,260,8.0,6,11,17,10
2017,10,18,22,659,CLR,10.0,False,6.0,6,11,17,10
2017,10,18,23,659,CLR,10.0,False,8.0,6,11,17,10
2017,10,19,0,659,CLR,10.0,False,5.0,6,11,17,10
2017,10,19,1,659,CLR,10.0,280,6.0,6,11,17,10
2017,10,19,2,659,CLR,10.0,260,6.0,6,11,17,10
2017,10,19,3,659,CLR,10.0,False,3.0,6,11,17,10
2017,10,19,4,659,CLR,10.0,260,6.0,6,11,17,10
2017,10,19,5,659,CLR,10.0,260,3.0,6,11,17,10
2017,10,19,6,659,CLR,10.0,0,0.0,6,11,17,10
2017,10,19,7,659,CLR,10.0,False,5.0,6,11,17,10
2017,10,19,8,659,CLR,9.0,0,0.0,6,11,17,10
2017,10,19,9,659,CLR,9.0,False,5.0,6,11,17,10
2017,10,19,10,659,CLR,9.0,0,0.0,6,11,17,10
2017,10,19,11,659,CLR,10.0,False,5.0,6,11,17,10
2017,10,19,12,659,CLR,10.0,210,7.0,6,11,17,10
2017,10,19,13,659,CLR,10.0,False,5.0,6,11,17,10
2017,10,19,14,659,CLR,10.0,False,3.0,6,11,17,10
2017,10,19,15,659,CLR,10.0,False,9.0,6,11,17,10
2017,10,19,16,659,CLR,10.0,False,6.0,6,11,17,10
2017,10,19,17,659,CLR,10.0,False,6.0,6,11,17,10
2017,10,19,18,659,CLR,10.0,False,5.0,6,11,17,10
2017,10,19,19,656,CLR,10.0,False,5.0,6,12,17,8
2017,10,19,20,656,CLR,10.0,0,0.0,6,12,17,8
2017,10,19,21,656,CLR,10.0,False,NaN,6,12,17,8
2017,10,19,22,656,CLR,10.0,False,6.0,6,12,17,8
2017,10,19,23,656,CLR,10.0,False,8.0,6,12,17,8
2017,10,20,0,656,CLR,10.0,False,6.0,6,12,17,8
2017,10,20,1,656,CLR,10.0,False,NaN,6,12,17,8
2017,10,20,2,656,CLR,10.0,0,0.0,6,12,17,8
2017,10,20,3,656,CLR,10.0,0,0.0,6,12,17,8
2017,10,20,4,656,CLR,10.0,False,3.0,6,12,17,8
2017,10,20,5,656,CLR,10.0,False,3.0,6,12,17,8
2017,10,20,6,656,CLR,8.0,250,7.0,6,12,17,8
2017,10,20,7,656,CLR,9.0,270,6.0,6,12,17,8
2017,10,20,8,656,CLR,10.0,280,8.0,6,12,17,8
2017,10,20,9,656,CLR,10.0,0,0.0,6,12,17,8
2017,10,20,10,656,CLR,9.0,False,8.0,6,12,17,8
2017,10,20,11,656,CLR,10.0,300,9.0,6,12,17,8
2017,10,20,12,656,CLR,10.0,300,8.0,6,12,17,8
2017,10,20,13,656,CLR,10.0,False,5.0,6,12,17,8
2017,10,20,14,656,CLR,10.0,False,5.0,6,12,17,8
2017,10,20,15,656,CLR,10.0,280,5.0,6,12,17,8
2017,10,20,16,656,CLR,10.0,False,6.0,6,12,17,8
2017,10,20,17,656,CLR,10.0,290,5.0,6,12,17,8
2017,10,20,18,656,CLR,10.0,0,0.0,6,12,17,8
2017,10,20,19,654,CLR,10.0,False,3.0,6,13,17,7
2017,10,20,20,654,CLR,10.0,0,0.0,6,13,17,7
2017,10,20,21,654,CLR,10.0,False,3.0,6,13,17,7
2017,10,20,22,654,CLR,10.0,300,5.0,6,13,17,7
2017,10,20,23,654,CLR,10.0,0,0.0,6,13,17,7
2017,10,21,0,654,CLR,10.0,300,5.0,6,13,17,7
2017,10,21,1,654,CLR,10.0,0,0.0,6,13,17,7
